"ACCID,N,6,0","DNO,N,6,0",description,food_color_background,variety,sample_statistic,"SPNNO,N,6,0",depiction,scientific_name,scientific_family,common_name,name,date_collected,alititude,longitude,latitude,pedigree,"SIDTYP,C,1","SIDID,C,40"
86497,123057,C. sativus component of Ames 20587 C. melo.,3f672a,Ames 21471,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Ames 21471",10/21/92,-999,,,,O,Ames 21471
86501,123057,C. sativus component of Ames 20973 C. melo.,3f672a,KSM 598,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. KSM 598",11/05/92,-999,,,,C,KSM 598
86501,123057,C. sativus component of Ames 20973 C. melo.,3f672a,Ames 21473,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Ames 21473",11/05/92,-999,,,,O,Ames 21473
86503,123057,C. sativus component of Ames 20975 C. melo.  Orange flesh,3f672a,KSM 600,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. KSM 600",11/05/92,-999,,,,C,KSM 600
86503,123057,C. sativus component of Ames 20975 C. melo.  Orange flesh,3f672a,Ames 21474,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Ames 21474",11/05/92,-999,,,,O,Ames 21474
86505,123057,C. sativus component of Ames 20977 C. melo.,3f672a,KSM 602,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. KSM 602",11/06/92,-999,,,,C,KSM 602
86505,123057,C. sativus component of Ames 20977 C. melo.,3f672a,Ames 21475,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Ames 21475",11/06/92,-999,,,,O,Ames 21475
86507,123057,C. sativus component of Ames 20984 C. melo.,3f672a,KSM 610,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. KSM 610",11/06/92,-999,,,,C,KSM 610
86507,123057,C. sativus component of Ames 20984 C. melo.,3f672a,Ames 21476,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Ames 21476",11/06/92,-999,,,,O,Ames 21476
86971,123057,,3f672a,2008,Breeder's line,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 2008",,,,,,D,2008
86971,123057,,3f672a,Ames 21694,Breeder's line,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Ames 21694",,,,,,O,Ames 21694
86974,123057,,3f672a,2009,Breeder's line,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 2009",,,,,,D,2009
86974,123057,,3f672a,Ames 21695,Breeder's line,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Ames 21695",,,,,,O,Ames 21695
86975,123057,,3f672a,Massada,Advanced cultivar,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Massada",,,,,,V,Massada
86975,123057,,3f672a,2013,Advanced cultivar,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 2013",,,,,,D,2013
86975,123057,,3f672a,Ames 21696,Advanced cultivar,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Ames 21696",,,,,,O,Ames 21696
86979,123057,,3f672a,Puerta-Rico #6,Advanced cultivar,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Puerta-Rico #6",,,,,,V,Puerta-Rico #6
86979,123057,,3f672a,2293,Advanced cultivar,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 2293",,,,,,D,2293
86979,123057,,3f672a,Ames 21698,Advanced cultivar,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Ames 21698",,,,,,O,Ames 21698
87008,123057,R.T. Correa donated seeds to Dr. Bohn in 1959.  Downy,3f672a,SC-53-A,Breeder's line,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. SC-53-A",,,,,,I,SC-53-A
87008,123057,R.T. Correa donated seeds to Dr. Bohn in 1959.  Downy,3f672a,Ames 21712,Breeder's line,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Ames 21712",,,,,,O,Ames 21712
87122,123057,,3f672a,Gergano,Unknown,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Gergano",,,,,,U,Gergano
87122,123057,,3f672a,392-79,Unknown,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 392-79",,,,,,D,392-79
87122,123057,,3f672a,Ames 21761,Unknown,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Ames 21761",,,,,,O,Ames 21761
87638,,,3f672a,MODEL,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. MODEL",,,,,,U,MODEL
87713,,,3f672a,POLARIS,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. POLARIS",,,,,,U,POLARIS
88469,,,3f672a,THE LONGFELLOW,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. THE LONGFELLOW",,,,,,U,THE LONGFELLOW
92557,,,3f672a,EVERSWEET,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. EVERSWEET",,,,,,U,EVERSWEET
93052,,,3f672a,MAGNOLIA,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. MAGNOLIA",,,,,,U,MAGNOLIA
93057,,,3f672a,DAVIS PERFECT/CLARK SPECIAL,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. DAVIS PERFECT/CLARK SPECIAL",,,,,,U,DAVIS PERFECT/CLARK SPECIAL
93138,,Breeder and vendor: South Carolina Agric. Expt. Sta. and,3f672a,Pixie,Advanced cultivar,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Pixie",,,,,"PI 197087 x Asgrow lines, outcrossed to other breeding",V,Pixie
103533,,,3f672a,SPARTAN 27,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. SPARTAN 27",,,,,,U,SPARTAN 27
103598,,"REF: T.W. Wood & Sons 1959 Catalog, page 28.  Description:",3f672a,Marketer,Advanced cultivar,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Marketer",,,,,Straight 8 x Vaughn,V,Marketer
103673,,,3f672a,BURPEES PICKLER,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. BURPEES PICKLER",,,,,,U,BURPEES PICKLER
104088,,"Fletcher (N.C. 2) - Breeder: North Carolina State College,",3f672a,Fletcher,Advanced cultivar,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Fletcher",,,,,Highmoor and Stono,V,Fletcher
104089,,,3f672a,P-51,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. P-51",,,,,,U,P-51
104129,,,3f672a,SPARTAN 27,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. SPARTAN 27",,,,,,U,SPARTAN 27
104582,,,3f672a,IMPROVED WHITE SPINE,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. IMPROVED WHITE SPINE",,,,,,U,IMPROVED WHITE SPINE
104587,,,3f672a,NORTHERN PICKLING,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. NORTHERN PICKLING",,,,,,U,NORTHERN PICKLING
104587,,,3f672a,M65A125,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. M65A125",,,,,,O,M65A125
104914,,,3f672a,MINNESOTA NO 260.64,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. MINNESOTA NO 260.64",,,,,,U,MINNESOTA NO 260.64
105375,,Breeder: Asgrow.  Vendor: National Seed Storage Lab.,3f672a,NAPPA 63,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. NAPPA 63",,,,,,U,NAPPA 63
105376,,,3f672a,PACKER,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. PACKER",,,,,,U,PACKER
105376,,,3f672a,M51507,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. M51507",,,,,,O,M51507
105377,,,3f672a,SNOWS PICKLING,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. SNOWS PICKLING",,,,,,U,SNOWS PICKLING
105645,,,3f672a,TINY DILL,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. TINY DILL",,,,,,U,TINY DILL
108620,,,3f672a,GY 54 SLICER,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. GY 54 SLICER",,,,,,U,GY 54 SLICER
108621,,,3f672a,GY 3 PICKLE,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. GY 3 PICKLE",,,,,,U,GY 3 PICKLE
108687,,,3f672a,SC 10,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. SC 10",,,,,,U,SC 10
108687,,,3f672a,M64A350,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. M64A350",,,,,,O,M64A350
108790,,,3f672a,NIAGARA,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. NIAGARA",,,,,,U,NIAGARA
108791,,,3f672a,CORNELL SR467,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. CORNELL SR467",,,,,,U,CORNELL SR467
108794,,,3f672a,SR 551,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. SR 551",,,,,,U,SR 551
108795,,,3f672a,TABLEGREEN,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. TABLEGREEN",,,,,,U,TABLEGREEN
108796,,,3f672a,TABLEGREEN 65,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. TABLEGREEN 65",,,,,,U,TABLEGREEN 65
108796,,,3f672a,78-369,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 78-369",,,,,,O,78-369
112408,,,3f672a,HEINZ PICKLING,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. HEINZ PICKLING",,,,,,U,HEINZ PICKLING
112409,,,3f672a,EVERBEARING,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. EVERBEARING",,,,,,U,EVERBEARING
112410,,,3f672a,SC 25 SHIPPER,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. SC 25 SHIPPER",,,,,,U,SC 25 SHIPPER
113815,,,3f672a,SMR 18,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. SMR 18",,,,,,U,SMR 18
113818,,,3f672a,BURPLESS 33,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. BURPLESS 33",,,,,,U,BURPLESS 33
125736,,,3f672a,CHICAGO PICKLING,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. CHICAGO PICKLING",,,,,,U,CHICAGO PICKLING
125919,6002,"From the Botanical Garden, Peiping, February 24, 1931.  A",3f672a,6814,Unknown,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 6814",04/15/31,,,,,D,6814
127267,,,3f672a,77-1228,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 77-1228",,,,,,U,77-1228
127971,6001,Early cucumber.,3f672a,Kuai Huang Kua,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Kuai Huang Kua",,,,,,V,Kuai Huang Kua
127971,6001,Early cucumber.,3f672a,12,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 12",,,,,,D,12
128357,6001,An early-maturing cucumber which the Chinese plant in,3f672a,Kuai Huang Kwa,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Kuai Huang Kwa",04/25/34,,,,,V,Kuai Huang Kwa
128607,,,3f672a,CHALLENGER,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. CHALLENGER",,,,,,U,CHALLENGER
128608,,,3f672a,MSU 305M,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. MSU 305M",,,,,,U,MSU 305M
128609,,,3f672a,GY SMR 58,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. GY SMR 58",,,,,,U,GY SMR 58
128611,,,3f672a,2156,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 2156",,,,,,U,2156
128614,,,3f672a,MURONIUM,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. MURONIUM",,,,,,U,MURONIUM
128615,,,3f672a,FAVOR 11,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. FAVOR 11",,,,,,U,FAVOR 11
128616,,,3f672a,LEMON,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. LEMON",,,,,,U,LEMON
128617,,,3f672a,ANSANSKY,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. ANSANSKY",,,,,,U,ANSANSKY
128618,,,3f672a,SC 19B,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. SC 19B",,,,,,U,SC 19B
128619,,,3f672a,MSU 027,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. MSU 027",,,,,,U,MSU 027
128620,,,3f672a,LONG GREEN JUMBO,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. LONG GREEN JUMBO",,,,,,U,LONG GREEN JUMBO
128621,,,3f672a,SMR 15,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. SMR 15",,,,,,U,SMR 15
128622,,,3f672a,TAMU TEX LONG,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. TAMU TEX LONG",,,,,,U,TAMU TEX LONG
128623,,,3f672a,15XD/MAG/MOD,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 15XD/MAG/MOD",,,,,,U,15XD/MAG/MOD
128624,,,3f672a,2156 X 15 BF,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 2156 X 15 BF",,,,,,U,2156 X 15 BF
128625,,,3f672a,YOMAKI,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. YOMAKI",,,,,,U,YOMAKI
128626,,,3f672a,SC 604,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. SC 604",,,,,,U,SC 604
128627,,,3f672a,SC 617,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. SC 617",,,,,,U,SC 617
128629,,,3f672a,SMR 15 BITTER FREE,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. SMR 15 BITTER FREE",,,,,,U,SMR 15 BITTER FREE
128630,,,3f672a,ALPHA GREEN,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. ALPHA GREEN",,,,,,U,ALPHA GREEN
128631,,,3f672a,DELICATESSE,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. DELICATESSE",,,,,,U,DELICATESSE
128922,6001,,3f672a,T 148,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. T 148",09/27/34,-999,,,,C,T 148
129147,6001,,3f672a,T 277,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. T 277",10/04/34,-999,,,,C,T 277
129276,6001,,3f672a,T 530,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. T 530",10/20/34,,,,,C,T 530
129277,6001,A large cucumber grown under irrigation.,3f672a,T 400,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. T 400",08/01/34,-999,,,,C,T 400
129278,6002,From Konya bazar.,3f672a,T 475,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. T 475",10/21/34,-999,,,,C,T 475
129280,6001,A cucumber grown on dry land.,3f672a,T 403,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. T 403",10/16/34,-999,,,,C,T 403
129692,,,3f672a,MARKETMORE 70,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. MARKETMORE 70",,,,,,U,MARKETMORE 70
129692,,,3f672a,79-42,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 79-42",,,,,,O,79-42
129695,,,3f672a,YORKSTATE PICKLING,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. YORKSTATE PICKLING",,,,,,U,YORKSTATE PICKLING
129695,,,3f672a,78-366,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 78-366",,,,,,O,78-366
129695,,,3f672a,M51506,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. M51506",,,,,,O,M51506
129696,,,3f672a,SPACEMASTER,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. SPACEMASTER",,,,,,U,SPACEMASTER
129696,,,3f672a,79-41,Other,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 79-41",,,,,,O,79-41
129915,6001,,3f672a,344 [34],Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 344 [34]",11/15/35,-999,,,,D,344 [34]
130150,6001,"A new drought-resistant cucumber. The fruits are long,",3f672a,Manchuko Wonder,Advanced cultivar,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Manchuko Wonder",,,,,,V,Manchuko Wonder
131629,6001,,3f672a,Pepino verde comprido,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Pepino verde comprido",08/28/36,-999,,,,V,Pepino verde comprido
131629,6001,,3f672a,3868,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 3868",08/28/36,-999,,,,C,3868
134575,6001,,3f672a,Apple Shape,Advanced cultivar,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Apple Shape",,,,,,V,Apple Shape
134576,6002,,3f672a,Yates Crystal Apple,Advanced cultivar,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Yates Crystal Apple",,,,,,V,Yates Crystal Apple
134579,6001,Fruit 1 foot by 5 inches; rind russet; reticulated by,3f672a,Badrang,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Badrang",09/15/39,-999,,,,V,Badrang
134579,6001,Fruit 1 foot by 5 inches; rind russet; reticulated by,3f672a,4723,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 4723",09/15/39,-999,,,,C,4723
145365,6002,"Received as Cucumis melo, changed to C. sativus per RI 42",3f672a,1464,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 1464",06/07/48,-999,,,,C,1464
145375,6002,"Received as Cucumis melo, changed to C. sativus unknown",3f672a,1547,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 1547",05/12/48,-999,,,,C,1547
145378,6001,,3f672a,1614,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 1614",05/13/48,,,,,C,1614
145385,6002,"Received as Cucumis melo, changed to C. sativus unknown",3f672a,1958,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 1958",05/17/48,-999,,,,C,1958
145391,6002,"Received as Cucumis melo, changed to C. sativus unknown",3f672a,2197,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 2197",06/09/48,-999,,,,C,2197
145406,6002,"Received as Cucumis melo, changed to C. sativus unknown",3f672a,2921,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 2921",06/26/48,-999,,,,C,2921
145407,6002,"Received as Cucumis melo, changed to C. sativus unknown",3f672a,2923,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 2923",06/26/48,-999,,,,C,2923
145408,6002,,3f672a,2929,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 2929",06/01/48,,,,,C,2929
145409,6002,"Received as Cucumis melo, changed to C. sativus unknown",3f672a,2932,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 2932",06/01/48,,,,,C,2932
145433,6002,Long type.,3f672a,2105,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. 2105",06/09/48,-999,,,,C,2105
145433,6002,Long type.,3f672a,Uzun Salatalik,Traditional cultivar/landrace,12580,,Cucumis sativus var. sativus,Cucurbitaceae,Concombre,"Concombre, var. Uzun Salatalik",06/09/48,-999,,,,V,Uzun Salatalik
